text,label
ਤੁਹਾਡਾ XpressBees ਪਾਰਸਲ ਰੁਕਿਆ ਹੋਇਆ ਹੈ। ਫੀਸ ਭਰੋ: https://short.url/pay-bill,1
URGENT: Your Canara Bank KYC is pending. Update now: http://bit.ly/update-now,1
कृपया मुझे फाइल भेजें। 7291,0
आपण आज भेटणार आहोत का? 7561,0
શું આપણે આજે મળીશું? 7448,0
வீடு வந்து சேர்ந்தேன். 3558,0
అభినందనలు! మీరు 75000 BDT గెలుచుకున్నారు. క్లెయిమ్ చేయండి: http://goo.gl/verify-account,1
तुमच्या Netflix खात्यात संशयास्पद हालचाल. तपासा: https://short.url/pay-bill,1
ജന്മദിനാശംസകൾ! 8349,0
అభినందనలు! మీరు 50000 INR గెలుచుకున్నారు. క్లెయిమ్ చేయండి: http://goo.gl/verify-account,1
ನಿಮ್ಮ Ecom Express ಪಾರ್ಸೆಲ್ ಬಾಕಿಯಿದೆ. ಹಣ ಪಾವತಿಸಿ: https://short.url/pay-bill,1
مدد کے لیے شکریہ۔ 3016,0
શું આપણે આજે મળીશું? 3924,0
অনুগ্ৰহ কৰি ফাইলটো পঠাওক। 4008,0
సహాయం చేసినందుకు ధನ್ಯవాదాలు. 9752,0
பிறந்தநாள் வாழ்த்துக்கள்! 6579,0
నేను ఇంటికి చేరుకున్నాను. 6389,0
आपण आज भेटणार आहोत का? 9030,0
మీ Shiprocket పార్శిల్ ఆగిపోయింది. చెల్లించండి: http://tinyurl.com/secure-login 9938,1
দয়া করে ফাইলটা পাঠাও। 8499,0
મદદ માટે આભાર. 4283,0
आपण आज भेटणार आहोत का? 7467,0
আপনার অ্যাকাউন্ট স্থগিত করা হয়েছে। এখানে ক্লিক করুন,1
तुमचा Ecom Express पार्सल थांबला आहे. शुल्क भरा: http://claim-prize.top,1
ଅଭିନ୍ଦନ! ଆପଣ 50000 INR ଜିତିଛନ୍ତି। ଏଠାରେ ପାଆନ୍ତୁ: https://short.url/pay-bill,1
ನಾವು ಇಂದು ಭೇಟಿಯಾಗೋಣವೇ? 2921,0
దయచేసి ఫైల్ పంపండి. 6155,0
आपका BlueDart पार्सल रुका हुआ है। शुल्क भरें: http://claim-prize.top,1
ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ। 7872,0
URGENT: Your Kotak KYC is pending. Update now: https://verify-secure.in,1
నేను ఇంటికి చేరుకున్నాను. 8626,0
براہ کرم فائل بھیج دیں۔ 9075,0
పుట్టినరోజు శుభాకాంక్షలు! 9267,0
Happy birthday! Have a great one. 5441,0
సహాయం చేసినందుకు ధನ್ಯవాదాలు. 6146,0
तुमच्या Zomato खात्यात संशयास्पद हालचाल. तपासा: https://verify-secure.in 8736,1
આજે રાત્રે રેસ્ટોરન્ટમાં મળીશું,0
ଦୟାକରି ଫାଇଲ୍ ପଠାନ୍ତୁ। 6133,0
आपको 1 करोड़ का लॉटरी जीता। डिटेल्स के लिए क्लिक करें,1
অভিনন্দন! আপনি 50000 BDT জিতেছেন। এখানে পান: https://short.url/pay-bill,1
Your Axis Bank account is locked. Verify at http://claim-prize.top 6928,1
നിങ്ങളുടെ Amazon അക്കൗണ്ടിൽ സംശയാസ്പദമായ നീക്കം. പരിശോധിക്കുക: http://claim-prize.top,1
ತುರ್ತು: ನಿಮ್ಮ KYC ನವೀಕರಿಸಿ: https://bank-kyc.net 3110,1
ਜਰੂਰੀ: ਆਪਣਾ KYC ਅਪਡੇਟ ਕਰੋ: http://claim-prize.top 1804,1
ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು! 5232,0
ସାହାଯ୍ୟ ପାଇଁ ଧନ୍ୟବାଦ। 8085,0
Kolkataची सहल कशी होती?,0
ଜନ୍ମଦିନର ଅନେକ ଅନେକ ଶੁଭେଚ୍ଛା! 1337,0
अभिनंदन! तुम्ही 100000 ₹ जिंकले आहेत. मिळवा: http://tinyurl.com/secure-login,1
സഹായത്തിന് നന്ദی. 2988,0
வீடு வந்து சேர்ந்தேன். 1751,0
Delhi કેવું છે?,0
আপোনাৰ Axis Bank একাউণ্টটো বন্ধ কৰা হৈছে। পৰীক্ষা কৰক: http://claim-prize.top,1
कृपया मुझे फाइल भेजें। 4319,0
कृपया फाईल पाठवा. 5607,0
ମୁଁ ଘରେ ପହଞ୍ଚି ଗଲିଣି। 9838,0
તમારું FedEx પાર્સલ અટકી ગયું છે. ચુકવણી કરો: https://short.url/pay-bill,1
ದಯವಿಟ್ಟು ಫೈಲ್ ಕಳುಹಿಸಿ. 8712,0
Unusual login in your Zomato account. Check: https://verify-secure.in,1
നമുക്ക് ഇന്ന് കാണാൻ പറ്റുമോ? 1456,0
Hyderabadची सहल कशी होती? 1592,0
അഭിനന്ദനങ്ങൾ! നിങ്ങൾ 100000 ₹ നേടിയിരിക്കുന്നു. ക്ലെയിം ചെയ്യാൻ: https://short.url/pay-bill,1
سبزیاں لانی ہیں,0
ನಿಮ್ಮ Google ಖಾತೆಯಲ್ಲಿ ಅಸಹಜ ಚಟುವಟಿಕೆ. ಪರಿಶೀಲಿಸಿ: http://goo.gl/verify-account,1
तुमच्या Zomato खात्यात संशयास्पद हालचाल. तपासा: http://tinyurl.com/secure-login,1
ದಯವಿಟ್ಟು ಫೈಲ್ ಕಳುಹಿಸಿ. 1860,0
ਕਿਰਪਾ ਕਰਕੇ ਫਾਈਲ ਭੇਜੋ। 9714,0
आपका FedEx पार्सल रुका हुआ है। शुल्क भरें: https://bank-kyc.net,1
ಭದ್ರತಾ ಎಚ್ಚರಿಕೆ: ಅಸಾಮಾನ್ಯ ಚಟುವಟಿಕೆ. ತಕ್ಷಣ ಪರಿಶೀಲಿಸಿ,1
ਤੁਹਾਡੇ Airtel ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: http://tinyurl.com/secure-login,1
શું આપણે આજે મળીશું? 7355,0
നിങ്ങളുടെ Shiprocket പാഴ്സൽ തടഞ്ഞുവെച്ചിരിക്കുന്നു. പണമടയ്ക്കുക: https://short.url/pay-bill,1
તાકીદે: તમારું KYC અપડેટ કરો: http://goo.gl/verify-account,1
ഞാൻ വീട്ടിലെത്തി. 8207,0
మీ SBI ఖాతా నిలిపివేయబడింది. ధృవీకరించండి: http://bit.ly/update-now,1
ଜରୁରୀ: ଆପଣଙ୍କ KYC ଅପଡੇଟ୍ କରନ୍ତୁ: https://verify-secure.in,1
পরীক্ষার রেজাল্ট আগামীকাল,0
আজ কি দেখা হবে?,0
તાકીદે: તમારું KYC અપડેટ કરો: http://bit.ly/update-now 5285,1
അടിയന്തിരം: നിങ്ങളുടെ KYC അപ്ഡേറ്റ് ചെയ്യുക: http://goo.gl/verify-account,1
അഭിനന്ദനങ്ങൾ! നിങ്ങൾ 10000 INR നേടിയിരിക്കുന്നു. ക്ലെയിം ചെയ്യാൻ: https://bank-kyc.net,1
શું આપણે આજે મળીશું? 8860,0
ਤੁਹਾਡੇ Prime Video ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: https://short.url/pay-bill,1
مبارک ہو! آپ نے 75000 ₹ جیتے ہیں۔ کلیم کریں: http://bit.ly/update-now,1
घर पहुँच गया हूँ। 7893,0
సహాయం చేసినందుకు ధನ್ಯవాదాలు. 6116,0
আপোনাৰ IndusInd একাউণ্টটো বন্ধ কৰা হৈছে। পৰীক্ষা কৰক: https://short.url/pay-bill,1
મહેરબાની કરીને ફાઇલ મોકલો. 5624,0
તમારું Canara Bank ખાતું બંધ કરી દેવામાં આવ્યું છે. અહીં ક્લિક કરો: http://goo.gl/verify-account,1
कृपया फाईल पाठवा. 6535,0
మీ Snapchat ఖాతాలో అసాధారణ కార్యాచరణ. తనిఖీ చేయండి: https://short.url/pay-bill,1
అత్యవసరం: మీ KYCని వెంటనే అప్‌డేట్ చేయండి: http://bit.ly/update-now 7626,1
సహాయం చేసినందుకు ధನ್ಯవాదాలు. 6473,0
அவசரம்: உங்கள் KYC-ஐ உடனே புதுப்பிக்கவும்: https://bank-kyc.net,1
നിങ്ങളുടെ Shiprocket പാഴ്സൽ തടഞ്ഞുവെച്ചിരിക്കുന്നു. പണമടയ്ക്കുക: http://claim-prize.top 3699,1
మనం సాయంత్రం కలుద్దామా? 8039,0
آپ کا Kotak اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کریں: http://bit.ly/update-now,1
உங்கள் HSBC கணக்கு முடக்கப்பட்டுள்ளது. சரிபார்க்க: https://bank-kyc.net,1
ಸಹಾಯಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು. 3328,0
તમારા Flipkart ખાતામાં શંકાસ્પદ લોગિન. તપાસો: http://goo.gl/verify-account,1
ਵਧਾਈ ਹੋਵੇ! ਤੁਸੀਂ 100000 Rs ਜਿੱਤੇ ਹਨ। ਇੱਥੇ ਪ੍ਰਾਪਤ ਕਰੋ: https://short.url/pay-bill,1
ਤੁਹਾਡੇ Facebook ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: https://short.url/pay-bill,1
मदतीबद्दल धन्यवाद. 9126,0
Pune-তে কেমন আছো?,0
ದಯವಿಟ್ಟು ಫೈಲ್ ಕಳುಹಿಸಿ. 3120,0
URGENT: Your Federal Bank KYC is pending. Update now: https://bank-kyc.net 8881,1
வீடு வந்து சேர்ந்தேன். 3658,0
Congratulations! You won 10000 INR. Claim: http://goo.gl/verify-account,1
ਮਦਦ ਲਈ ਧੰਨਵਾਦ। 2534,0
बधाई हो! आपने 50000 Rs जीते हैं। दावा करें: http://tinyurl.com/secure-login,1
অভিনন্দন! আপনি 10000 ₹ জিতেছেন। এখানে পান: http://tinyurl.com/secure-login,1
ਜਰੂਰੀ: ਆਪਣਾ KYC ਅਪਡੇਟ ਕਰੋ: http://claim-prize.top 3919,1
ଅଭିନ୍ଦନ! ଆପଣ 25000 BDT ଜିତିଛନ୍ତି। ଏଠାରେ ପାଆନ୍ତୁ: https://verify-secure.in,1
வாழ்த்துக்கள்! நீங்கள் 50000 INR வென்றுள்ளீர்கள். பெற: http://claim-prize.top,1
Jaipur-তে কেমন আছো? 9933,0
ಅಭಿನಂದನೆಗಳು! ನೀವು 10000 ₹ ಗೆದ್ದಿದ್ದೀರಿ. ಪಡೆಯಲು: http://claim-prize.top,1
बधाई हो! आपने 100000 ₹ जीते हैं। दावा करें: https://short.url/pay-bill,1
Jaipurची सहल कशी होती? 6874,0
कृपया फाईल पाठवा. 5235,0
ದಯವಿಟ್ಟು ಫೈಲ್ ಕಳುಹಿಸಿ. 5318,0
ଆପଣଙ୍କ HSBC ଆକାଉଣ୍ଟ୍ ବନ୍ଦ କରାଯାଇଛି। ଯାଞ୍ଚ କରନ୍ତୁ: http://claim-prize.top,1
வாழ்த்துக்கள்! நீங்கள் 25000 Rs வென்றுள்ளீர்கள். பெற: http://claim-prize.top,1
فوری: اپنا KYC اپ ڈیٹ کریں: http://tinyurl.com/secure-login,1
Are we meeting for lunch at Monday? 4589,0
உங்கள் ஆதார் கார்டு காலாவதியாகிவிட்டது। புதுப்பிக்கவும்,1
अभिनंदन! तुम्ही 5000 Rs जिंकले आहेत. मिळवा: https://short.url/pay-bill,1
మీ DHL పార్శిల్ ఆగిపోయింది. చెల్లించండి: https://bank-kyc.net,1
పుట్టినరోజు శుభాకాంక్షలు! 9349,0
તમારું SBI ખાતું બંધ કરી દેવામાં આવ્યું છે. અહીં ક્લિક કરો: http://tinyurl.com/secure-login,1
ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು! 6468,0
ನಿಮ್ಮ ಖಾತೆಯನ್ನು ಅಮಾನತುಗೊಳಿಸಲಾಗಿದೆ. ಇಲ್ಲಿ ಕ್ಲಿಕ್ ಮಾಡಿ,1
مدد کے لیے شکریہ۔ 8481,0
क्या हम शाम को मिल रहे हैं? 9780,0
The meeting is rescheduled to 6 PM. 2616,0
میں گھر پہنچ گیا ہوں۔ 8781,0
ଆପଣଙ୍କ Amazon ପାର୍ସଲ୍ ଅଟକି ରହିଛି। ଶୁଳ୍କ ଦିଅନ୍ତୁ: https://verify-secure.in,1
জৰুৰী: আপোনাৰ KYC আপডেট কৰক: http://goo.gl/verify-account 9176,1
Final notice: Tax payment overdue. Pay now or face legal action,1
Final notice: Your Amazon membership expires today. Renew: https://bank-kyc.net,1
ഞാൻ വീട്ടിലെത്തി. 6553,0
আপোনাৰ HSBC একাউণ্টটো বন্ধ কৰা হৈছে। পৰীক্ষা কৰক: http://goo.gl/verify-account,1
तातडीचे: तुमचे KYC अपडेट करा: http://goo.gl/verify-account 5239,1
તમારું PNB ખાતું બંધ કરી દેવામાં આવ્યું છે. અહીં ક્લિક કરો: http://claim-prize.top,1
سالگرہ مبارک! 9912,0
ଆପଣଙ୍କ IndusInd ଆକାଉଣ୍ଟ୍ ବନ୍ଦ କରାଯାଇଛି। ଯାଞ୍ଚ କରନ୍ତୁ: http://bit.ly/update-now,1
Kolkata کا سفر کیسا رہا؟ 8644,0
ਮਦਦ ਲਈ ਧੰਨਵਾਦ। 4356,0
దయచేసి ఫైల్ పంపండి. 6188,0
আপনার Netflix অ্যাকাউন্টে সন্দেহজনক লগইন। দেখুন: http://tinyurl.com/secure-login,1
ଆପଣଙ୍କ ICICI ଆକାଉଣ୍ଟ୍ ବନ୍ଦ କରାଯାଇଛି। ଯାଞ୍ଚ କରନ୍ତୁ: https://short.url/pay-bill,1
জৰুৰী: আপোনাৰ KYC আপডেট কৰক: http://goo.gl/verify-account,1
હું ઘરે પહોંચી ગયો છું. 6249,0
ਹਸਪਤਾਲ ਜਾਣਾ ਹੈ,0
ଅଭିନ୍ଦନ! ଆପଣ 100000 INR ଜିତିଛନ୍ତି। ଏଠାରେ ପାଆନ୍ତୁ: http://claim-prize.top,1
ਤੁਹਾਡਾ Delhivery ਪਾਰਸਲ ਰੁਕਿਆ ਹੋਇਆ ਹੈ। ਫੀਸ ਭਰੋ: http://goo.gl/verify-account,1
